,coef,p,t,condition,model,feature
0,0.0022707586219940855,1.053435743576765e-37,12.875316769291318,sexual_orientation,Rating_z_score ~ F0_mean,F0_mean
1,-0.00016589621083464001,0.08911237733063052,-1.7002258183036325,sexual_orientation,Rating_z_score ~ IH_sF1_mean,IH_sF1_mean
2,3.4956013939181314e-05,0.1695454855335767,1.3737419824777848,sexual_orientation,Rating_z_score ~ IH_sF2_mean,IH_sF2_mean
3,0.0002499498188761873,1.492419632824009e-18,8.803486705056104,sexual_orientation,Rating_z_score ~ IH_sF3_mean,IH_sF3_mean
4,0.00013528716394075626,8.749575679575363e-11,6.492493122925685,sexual_orientation,Rating_z_score ~ IH_sF4_mean,IH_sF4_mean
5,-0.0003675078418389358,0.006633010494507503,-2.7151656153349997,sexual_orientation,Rating_z_score ~ IH_sF1_mean_dist,IH_sF1_mean_dist
6,0.00016408252045714455,5.318476223138995e-05,4.0425191407909455,sexual_orientation,Rating_z_score ~ IH_sF2_mean_dist,IH_sF2_mean_dist
7,0.0002907636557978582,1.4380953180062963e-08,5.67240418266874,sexual_orientation,Rating_z_score ~ IH_sF3_mean_dist,IH_sF3_mean_dist
8,0.0003875649808325843,2.046481808404612e-29,11.28863901024907,sexual_orientation,Rating_z_score ~ IH_sF4_mean_dist,IH_sF4_mean_dist
9,0.0005078027366177266,3.9147627503292107e-26,10.597432165189614,sexual_orientation,Rating_z_score ~ AY_sF1_mean_first,AY_sF1_mean_first
10,2.6173147184270144e-05,0.5047211579779944,0.6670983441429501,sexual_orientation,Rating_z_score ~ AY_sF2_mean_first,AY_sF2_mean_first
11,2.007823437263636e-05,0.4899845061074751,0.6903530701166205,sexual_orientation,Rating_z_score ~ AY_sF3_mean_first,AY_sF3_mean_first
12,9.87138173048924e-05,0.000991477021694957,3.293684271047669,sexual_orientation,Rating_z_score ~ AY_sF4_mean_first,AY_sF4_mean_first
13,0.0005099721515174744,1.462433781385503e-26,10.68994613888424,sexual_orientation,Rating_z_score ~ AY_sF1_mean_third,AY_sF1_mean_third
14,1.693512298820971e-05,0.6664383170193422,0.4310511624346604,sexual_orientation,Rating_z_score ~ AY_sF2_mean_third,AY_sF2_mean_third
15,2.933814986856805e-05,0.3169533179251935,1.0007768774628976,sexual_orientation,Rating_z_score ~ AY_sF3_mean_third,AY_sF3_mean_third
16,9.841365028967971e-05,0.00102875699935613,3.283285352983535,sexual_orientation,Rating_z_score ~ AY_sF4_mean_third,AY_sF4_mean_third
17,-0.004157362054163585,8.594485519586995e-35,-12.340385329742393,sexual_orientation,Rating_z_score ~ vowel_avg_dur,vowel_avg_dur
18,-0.017295105587946967,5.1499344866659434e-79,-18.94958826309494,sexual_orientation,Rating_z_score ~ percent_creak,percent_creak
19,0.46998462464394103,0.0751303742609385,1.7798102417862733,sexual_orientation,Rating_z_score ~ spectral_S_duration,spectral_S_duration
20,-9.805833356855601e-05,2.0246909447944167e-31,-11.69144201221027,sexual_orientation,Rating_z_score ~ spectral_S_cog,spectral_S_cog
21,0.12172851242249699,1.7472687124892664e-23,10.005826736640625,sexual_orientation,Rating_z_score ~ spectral_S_skew,spectral_S_skew
